alert,real_ttps,possible_ttps,scenario,step,alert_path,timestamp,level,description,rule_id,fired_times,groups,agent,manager,alert_id,full_log,data
"{""timestamp"": ""2025-09-17T13:36:38.841+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 214, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3387684"", ""full_log"": ""09/17/2025-13:36:35.138248  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.138248""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.841000+00:00,6,IDS event.,20101,214,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3387685,09/17/2025-13:36:35.138248  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.878+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 228, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3394196"", ""full_log"": ""09/17/2025-13:36:35.168458  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.168458""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.878000+00:00,6,IDS event.,20101,228,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3394196,09/17/2025-13:36:35.168458  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.878+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 227, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3393789"", ""full_log"": ""09/17/2025-13:36:35.166194  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.166194""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.878000+00:00,6,IDS event.,20101,227,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3393788,09/17/2025-13:36:35.166194  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.879+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 230, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3395010"", ""full_log"": ""09/17/2025-13:36:35.175511  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.175511""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.879000+00:00,6,IDS event.,20101,230,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.339501,09/17/2025-13:36:35.175511  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.879+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 231, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3395417"", ""full_log"": ""09/17/2025-13:36:35.177674  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.177674""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.879000+00:00,6,IDS event.,20101,231,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3395417,09/17/2025-13:36:35.177674  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.888+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 232, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3395824"", ""full_log"": ""09/17/2025-13:36:35.180344  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.180344""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.888000+00:00,6,IDS event.,20101,232,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3395824,09/17/2025-13:36:35.180344  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.888+0000"", ""rule"": {""level"": 9, ""description"": ""Agent event queue is full. Events may be lost."", ""id"": ""203"", ""firedtimes"": 1, ""mail"": false, ""groups"": [""wazuh"", ""agent_flooding""], ""pci_dss"": [""10.6.1""], ""gdpr"": [""IV_35.7.d""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3396231"", ""full_log"": ""wazuh: Agent buffer: 'full'."", ""decoder"": {""parent"": ""wazuh"", ""name"": ""wazuh""}, ""data"": {""level"": ""full""}, ""location"": ""wazuh-agent""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.888000+00:00,9,Agent event queue is full. Events may be lost.,203,1,"['wazuh', 'agent_flooding']","{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3396232,wazuh: Agent buffer: 'full'.,{'level': 'full'}
"{""timestamp"": ""2025-09-17T13:36:38.888+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 233, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3396475"", ""full_log"": ""09/17/2025-13:36:35.182033  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.182033""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.888000+00:00,6,IDS event.,20101,233,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3396475,09/17/2025-13:36:35.182033  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.889+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 22, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3396882"", ""full_log"": ""09/17/2025-13:36:35.183986  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.183986""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.889000+00:00,6,IDS event.,20101,22,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3396883,09/17/2025-13:36:35.183986  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.890+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 234, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3397289"", ""full_log"": ""09/17/2025-13:36:35.203905  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.203905""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.890000+00:00,6,IDS event.,20101,234,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3397288,09/17/2025-13:36:35.203905  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.891+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 235, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3397696"", ""full_log"": ""09/17/2025-13:36:35.206231  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.206231""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.891000+00:00,6,IDS event.,20101,235,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3397696,09/17/2025-13:36:35.206231  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.899+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 236, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3398103"", ""full_log"": ""09/17/2025-13:36:35.208270  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.208270""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.899000+00:00,6,IDS event.,20101,236,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3398104,09/17/2025-13:36:35.208270  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.912+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 23, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3400952"", ""full_log"": ""09/17/2025-13:36:35.222043  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.222043""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.912000+00:00,6,IDS event.,20101,23,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3400953,09/17/2025-13:36:35.222043  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.912+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 243, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3401359"", ""full_log"": ""09/17/2025-13:36:35.224984  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.224984""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.912000+00:00,6,IDS event.,20101,243,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.340136,09/17/2025-13:36:35.224984  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.913+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 245, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3402173"", ""full_log"": ""09/17/2025-13:36:35.226310  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.226310""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.913000+00:00,6,IDS event.,20101,245,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.340217,09/17/2025-13:36:35.226310  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.913+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 244, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3401766"", ""full_log"": ""09/17/2025-13:36:35.228035  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.228035""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.913000+00:00,6,IDS event.,20101,244,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.3401766,09/17/2025-13:36:35.228035  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
"{""timestamp"": ""2025-09-17T13:36:38.914+0000"", ""rule"": {""level"": 6, ""description"": ""IDS event."", ""id"": ""20101"", ""firedtimes"": 246, ""mail"": false, ""groups"": [""ids""]}, ""agent"": {""id"": ""001"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1758116198.3402580"", ""full_log"": ""09/17/2025-13:36:35.229514  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80"", ""predecoder"": {""timestamp"": ""09/17/2025-13:36:35.229514""}, ""decoder"": {""parent"": ""snort"", ""name"": ""snort""}, ""data"": {""srcip"": ""192.42.1.174"", ""dstip"": ""172.17.100.121:80"", ""id"": ""1:2009714:8""}, ""location"": ""/var/log/suricata/fast.log""}",[],['T1595.002'],1_pwnkit_sshkey,3,data/manifestations_raw\steps\1_pwnkit_sshkey-3\wazuh/logs/alerts/alerts.json,2025-09-17 13:36:38.914000+00:00,6,IDS event.,20101,246,['ids'],"{'id': '001', 'name': 'inetfw', 'ip': '192.168.100.254'}",{'name': 'wazuh'},1758116198.340258,09/17/2025-13:36:35.229514  [**] [1:2009714:8] ET WEB_SERVER Script tag in URI Possible Cross Site Scripting Attempt [**] [Classification: Web Application Attack] [Priority: 1] {TCP} 192.42.1.174:50352 -> 172.17.100.121:80,"{'srcip': '192.42.1.174', 'dstip': '172.17.100.121:80', 'id': '1:2009714:8'}"
